,location,day,Person1,Person2,num_occurrences
1267,Coffee Cameleon,2014-01-07,Isia Vann,Hennie Osvaldo,1
1268,Coffee Cameleon,2014-01-07,Isia Vann,Stenig Fusil,1
1269,Coffee Cameleon,2014-01-07,Isia Vann,Varja Lagos,1
1270,Coffee Cameleon,2014-01-07,Stenig Fusil,Hennie Osvaldo,1
1271,Coffee Cameleon,2014-01-07,Stenig Fusil,Isia Vann,1
1272,Coffee Cameleon,2014-01-07,Stenig Fusil,Varja Lagos,1
1273,Coffee Cameleon,2014-01-07,Varja Lagos,Hennie Osvaldo,1
1274,Coffee Cameleon,2014-01-07,Varja Lagos,Isia Vann,1
1275,Coffee Cameleon,2014-01-07,Varja Lagos,Stenig Fusil,1
1276,Coffee Cameleon,2014-01-08,Hennie Osvaldo,Isia Vann,1
1277,Coffee Cameleon,2014-01-08,Hennie Osvaldo,Stenig Fusil,1
1278,Coffee Cameleon,2014-01-08,Hennie Osvaldo,Varja Lagos,1
1279,Coffee Cameleon,2014-01-08,Isia Vann,Hennie Osvaldo,1
1280,Coffee Cameleon,2014-01-08,Isia Vann,Stenig Fusil,1
1281,Coffee Cameleon,2014-01-08,Isia Vann,Varja Lagos,1
1282,Coffee Cameleon,2014-01-08,Stenig Fusil,Hennie Osvaldo,1
1283,Coffee Cameleon,2014-01-08,Stenig Fusil,Isia Vann,1
1284,Coffee Cameleon,2014-01-08,Stenig Fusil,Varja Lagos,1
1285,Coffee Cameleon,2014-01-08,Varja Lagos,Hennie Osvaldo,1
1286,Coffee Cameleon,2014-01-08,Varja Lagos,Isia Vann,1
1287,Coffee Cameleon,2014-01-08,Varja Lagos,Stenig Fusil,1
1288,Coffee Cameleon,2014-01-09,Hennie Osvaldo,Stenig Fusil,1
1289,Coffee Cameleon,2014-01-09,Hennie Osvaldo,Varja Lagos,1
1290,Coffee Cameleon,2014-01-09,Stenig Fusil,Hennie Osvaldo,1
1291,Coffee Cameleon,2014-01-09,Stenig Fusil,Varja Lagos,1
1292,Coffee Cameleon,2014-01-09,Varja Lagos,Hennie Osvaldo,1
1293,Coffee Cameleon,2014-01-09,Varja Lagos,Stenig Fusil,1
1294,Coffee Cameleon,2014-01-10,Hennie Osvaldo,Isia Vann,1
1295,Coffee Cameleon,2014-01-10,Hennie Osvaldo,Stenig Fusil,1
1296,Coffee Cameleon,2014-01-10,Hennie Osvaldo,Varja Lagos,1
1297,Coffee Cameleon,2014-01-10,Isia Vann,Hennie Osvaldo,1
1298,Coffee Cameleon,2014-01-10,Isia Vann,Stenig Fusil,1
1299,Coffee Cameleon,2014-01-10,Isia Vann,Varja Lagos,1
1300,Coffee Cameleon,2014-01-10,Stenig Fusil,Hennie Osvaldo,1
1301,Coffee Cameleon,2014-01-10,Stenig Fusil,Isia Vann,1
1302,Coffee Cameleon,2014-01-10,Stenig Fusil,Varja Lagos,1
1303,Coffee Cameleon,2014-01-10,Varja Lagos,Hennie Osvaldo,1
1304,Coffee Cameleon,2014-01-10,Varja Lagos,Isia Vann,1
1305,Coffee Cameleon,2014-01-10,Varja Lagos,Stenig Fusil,1
1306,Coffee Cameleon,2014-01-13,Bertrand Ovan,Isia Vann,1
1307,Coffee Cameleon,2014-01-13,Bertrand Ovan,Stenig Fusil,1
1308,Coffee Cameleon,2014-01-13,Bertrand Ovan,Varja Lagos,1
1309,Coffee Cameleon,2014-01-13,Isia Vann,Bertrand Ovan,1
1310,Coffee Cameleon,2014-01-13,Isia Vann,Stenig Fusil,1
1311,Coffee Cameleon,2014-01-13,Isia Vann,Varja Lagos,1
1312,Coffee Cameleon,2014-01-13,Stenig Fusil,Bertrand Ovan,1
1313,Coffee Cameleon,2014-01-13,Stenig Fusil,Isia Vann,1
1314,Coffee Cameleon,2014-01-13,Stenig Fusil,Varja Lagos,1
1315,Coffee Cameleon,2014-01-13,Varja Lagos,Bertrand Ovan,1
1316,Coffee Cameleon,2014-01-13,Varja Lagos,Isia Vann,1
1317,Coffee Cameleon,2014-01-13,Varja Lagos,Stenig Fusil,1
1318,Coffee Cameleon,2014-01-14,Bertrand Ovan,Isia Vann,1
1319,Coffee Cameleon,2014-01-14,Bertrand Ovan,Stenig Fusil,1
1320,Coffee Cameleon,2014-01-14,Bertrand Ovan,Varja Lagos,1
1321,Coffee Cameleon,2014-01-14,Isia Vann,Bertrand Ovan,1
1322,Coffee Cameleon,2014-01-14,Isia Vann,Stenig Fusil,1
1323,Coffee Cameleon,2014-01-14,Isia Vann,Varja Lagos,1
1324,Coffee Cameleon,2014-01-14,Stenig Fusil,Bertrand Ovan,1
1325,Coffee Cameleon,2014-01-14,Stenig Fusil,Isia Vann,1
1326,Coffee Cameleon,2014-01-14,Stenig Fusil,Varja Lagos,1
1327,Coffee Cameleon,2014-01-14,Varja Lagos,Bertrand Ovan,1
1328,Coffee Cameleon,2014-01-14,Varja Lagos,Isia Vann,1
1329,Coffee Cameleon,2014-01-14,Varja Lagos,Stenig Fusil,1
1330,Coffee Cameleon,2014-01-15,Bertrand Ovan,Isia Vann,1
1331,Coffee Cameleon,2014-01-15,Bertrand Ovan,Stenig Fusil,1
1332,Coffee Cameleon,2014-01-15,Bertrand Ovan,Varja Lagos,1
1333,Coffee Cameleon,2014-01-15,Isia Vann,Bertrand Ovan,1
1334,Coffee Cameleon,2014-01-15,Isia Vann,Stenig Fusil,1
1335,Coffee Cameleon,2014-01-15,Isia Vann,Varja Lagos,1
1336,Coffee Cameleon,2014-01-15,Stenig Fusil,Bertrand Ovan,1
1337,Coffee Cameleon,2014-01-15,Stenig Fusil,Isia Vann,1
1338,Coffee Cameleon,2014-01-15,Stenig Fusil,Varja Lagos,1
1339,Coffee Cameleon,2014-01-15,Varja Lagos,Bertrand Ovan,1
1340,Coffee Cameleon,2014-01-15,Varja Lagos,Isia Vann,1
1341,Coffee Cameleon,2014-01-15,Varja Lagos,Stenig Fusil,1
1342,Coffee Cameleon,2014-01-16,Bertrand Ovan,Isia Vann,1
1343,Coffee Cameleon,2014-01-16,Isia Vann,Bertrand Ovan,1
1344,Coffee Cameleon,2014-01-17,Axel Calzas,Bertrand Ovan,1
1345,Coffee Cameleon,2014-01-17,Axel Calzas,Brand Tempestad,1
1346,Coffee Cameleon,2014-01-17,Axel Calzas,Isia Vann,1
1347,Coffee Cameleon,2014-01-17,Axel Calzas,Varja Lagos,1
1348,Coffee Cameleon,2014-01-17,Bertrand Ovan,Axel Calzas,1
1349,Coffee Cameleon,2014-01-17,Bertrand Ovan,Brand Tempestad,1
1350,Coffee Cameleon,2014-01-17,Bertrand Ovan,Isia Vann,1
1351,Coffee Cameleon,2014-01-17,Bertrand Ovan,Varja Lagos,1
1352,Coffee Cameleon,2014-01-17,Brand Tempestad,Axel Calzas,1
1353,Coffee Cameleon,2014-01-17,Brand Tempestad,Bertrand Ovan,1
1354,Coffee Cameleon,2014-01-17,Brand Tempestad,Isia Vann,1
1355,Coffee Cameleon,2014-01-17,Brand Tempestad,Varja Lagos,1
1356,Coffee Cameleon,2014-01-17,Isia Vann,Axel Calzas,1
1357,Coffee Cameleon,2014-01-17,Isia Vann,Bertrand Ovan,1
1358,Coffee Cameleon,2014-01-17,Isia Vann,Brand Tempestad,1
1359,Coffee Cameleon,2014-01-17,Isia Vann,Varja Lagos,1
1360,Coffee Cameleon,2014-01-17,Varja Lagos,Axel Calzas,1
1361,Coffee Cameleon,2014-01-17,Varja Lagos,Bertrand Ovan,1
1362,Coffee Cameleon,2014-01-17,Varja Lagos,Brand Tempestad,1
1363,Coffee Cameleon,2014-01-17,Varja Lagos,Isia Vann,1
1364,Frydos Autosupply n' More,2014-01-06,Felix Balas,Kanon Herrero,1
1365,Frydos Autosupply n' More,2014-01-06,Felix Balas,Stenig Fusil,1
1366,Frydos Autosupply n' More,2014-01-06,Isak Baza,Kanon Herrero,1
1367,Frydos Autosupply n' More,2014-01-06,Isak Baza,Lars Azada,1
1368,Frydos Autosupply n' More,2014-01-06,Kanon Herrero,Felix Balas,1
1369,Frydos Autosupply n' More,2014-01-06,Kanon Herrero,Isak Baza,1
1370,Frydos Autosupply n' More,2014-01-06,Kanon Herrero,Lars Azada,1
1371,Frydos Autosupply n' More,2014-01-06,Kanon Herrero,Stenig Fusil,1
1372,Frydos Autosupply n' More,2014-01-06,Lars Azada,Isak Baza,1
1373,Frydos Autosupply n' More,2014-01-06,Lars Azada,Kanon Herrero,1
1374,Frydos Autosupply n' More,2014-01-06,Stenig Fusil,Felix Balas,1
1375,Frydos Autosupply n' More,2014-01-06,Stenig Fusil,Kanon Herrero,1
1376,Frydos Autosupply n' More,2014-01-08,Isande Borrasca,Isia Vann,1
1377,Frydos Autosupply n' More,2014-01-08,Isande Borrasca,Linnea Bergen,1
1378,Frydos Autosupply n' More,2014-01-08,Isia Vann,Isande Borrasca,1
1379,Frydos Autosupply n' More,2014-01-08,Isia Vann,Linnea Bergen,1
1380,Frydos Autosupply n' More,2014-01-08,Linnea Bergen,Isande Borrasca,1
1381,Frydos Autosupply n' More,2014-01-08,Linnea Bergen,Isia Vann,1
1382,Frydos Autosupply n' More,2014-01-09,Felix Resumir,Lucas Alcazar,1
1383,Frydos Autosupply n' More,2014-01-09,Linnea Bergen,Lucas Alcazar,1
1384,Frydos Autosupply n' More,2014-01-09,Lucas Alcazar,Felix Resumir,1
1385,Frydos Autosupply n' More,2014-01-09,Lucas Alcazar,Linnea Bergen,1
1386,Frydos Autosupply n' More,2014-01-11,Birgitta Frente,Kanon Herrero,1
1387,Frydos Autosupply n' More,2014-01-11,Kanon Herrero,Birgitta Frente,1
1388,Frydos Autosupply n' More,2014-01-13,Birgitta Frente,Willem Vasco-Pais,1
1389,Frydos Autosupply n' More,2014-01-13,Willem Vasco-Pais,Birgitta Frente,1
1390,Frydos Autosupply n' More,2014-01-14,Axel Calzas,Minke Mies,1
1391,Frydos Autosupply n' More,2014-01-14,Minke Mies,Axel Calzas,1
1392,Frydos Autosupply n' More,2014-01-15,Edvard Vann,Gustav Cazar,1
1393,Frydos Autosupply n' More,2014-01-15,Gustav Cazar,Edvard Vann,1
1394,Frydos Autosupply n' More,2014-01-15,Gustav Cazar,Minke Mies,1
1395,Frydos Autosupply n' More,2014-01-15,Minke Mies,Gustav Cazar,1
1396,Frydos Autosupply n' More,2014-01-18,Adra Nubarron,Gustav Cazar,1
1397,Frydos Autosupply n' More,2014-01-18,Adra Nubarron,Lars Azada,1
1398,Frydos Autosupply n' More,2014-01-18,Adra Nubarron,Vira Frente,1
1399,Frydos Autosupply n' More,2014-01-18,Gustav Cazar,Adra Nubarron,1
1400,Frydos Autosupply n' More,2014-01-18,Gustav Cazar,Lars Azada,1
1401,Frydos Autosupply n' More,2014-01-18,Gustav Cazar,Vira Frente,1
1402,Frydos Autosupply n' More,2014-01-18,Lars Azada,Adra Nubarron,1
1403,Frydos Autosupply n' More,2014-01-18,Lars Azada,Gustav Cazar,1
1404,Frydos Autosupply n' More,2014-01-18,Lars Azada,Vira Frente,1
1405,Frydos Autosupply n' More,2014-01-18,Vira Frente,Adra Nubarron,1
1406,Frydos Autosupply n' More,2014-01-18,Vira Frente,Gustav Cazar,1
1407,Frydos Autosupply n' More,2014-01-18,Vira Frente,Lars Azada,1
1408,Frydos Autosupply n' More,2014-01-19,Felix Resumir,Inga Ferro,1
1409,Frydos Autosupply n' More,2014-01-19,Inga Ferro,Felix Resumir,1
1410,Gelatogalore,2014-01-06,Loreto Bodrogi,Nils Calixto,1
1411,Gelatogalore,2014-01-06,Loreto Bodrogi,Varja Lagos,1
1412,Gelatogalore,2014-01-06,Nils Calixto,Loreto Bodrogi,1
1413,Gelatogalore,2014-01-06,Nils Calixto,Varja Lagos,1
1414,Gelatogalore,2014-01-06,Varja Lagos,Loreto Bodrogi,1
1415,Gelatogalore,2014-01-06,Varja Lagos,Nils Calixto,1
1416,Gelatogalore,2014-01-07,Elsa Orilla,Felix Balas,1
1417,Gelatogalore,2014-01-07,Elsa Orilla,Gustav Cazar,1
1418,Gelatogalore,2014-01-07,Elsa Orilla,Hennie Osvaldo,1
1419,Gelatogalore,2014-01-07,Elsa Orilla,Isande Borrasca,1
1420,Gelatogalore,2014-01-07,Elsa Orilla,Marin Onda,1
1421,Gelatogalore,2014-01-07,Elsa Orilla,Varja Lagos,1
1422,Gelatogalore,2014-01-07,Elsa Orilla,Vira Frente,1
1423,Gelatogalore,2014-01-07,Felix Balas,Elsa Orilla,1
1424,Gelatogalore,2014-01-07,Felix Balas,Gustav Cazar,1
1425,Gelatogalore,2014-01-07,Felix Balas,Hennie Osvaldo,1
1426,Gelatogalore,2014-01-07,Felix Balas,Isande Borrasca,1
1427,Gelatogalore,2014-01-07,Felix Balas,Marin Onda,1
1428,Gelatogalore,2014-01-07,Felix Balas,Varja Lagos,1
1429,Gelatogalore,2014-01-07,Felix Balas,Vira Frente,1
1430,Gelatogalore,2014-01-07,Gustav Cazar,Elsa Orilla,1
1431,Gelatogalore,2014-01-07,Gustav Cazar,Felix Balas,1
1432,Gelatogalore,2014-01-07,Gustav Cazar,Hennie Osvaldo,1
1433,Gelatogalore,2014-01-07,Gustav Cazar,Isande Borrasca,1
1434,Gelatogalore,2014-01-07,Gustav Cazar,Marin Onda,1
1435,Gelatogalore,2014-01-07,Gustav Cazar,Varja Lagos,1
1436,Gelatogalore,2014-01-07,Gustav Cazar,Vira Frente,1
1437,Gelatogalore,2014-01-07,Hennie Osvaldo,Elsa Orilla,1
1438,Gelatogalore,2014-01-07,Hennie Osvaldo,Felix Balas,1
1439,Gelatogalore,2014-01-07,Hennie Osvaldo,Gustav Cazar,1
1440,Gelatogalore,2014-01-07,Hennie Osvaldo,Isande Borrasca,1
1441,Gelatogalore,2014-01-07,Hennie Osvaldo,Marin Onda,1
1442,Gelatogalore,2014-01-07,Hennie Osvaldo,Varja Lagos,1
1443,Gelatogalore,2014-01-07,Hennie Osvaldo,Vira Frente,1
1444,Gelatogalore,2014-01-07,Isande Borrasca,Elsa Orilla,1
1445,Gelatogalore,2014-01-07,Isande Borrasca,Felix Balas,1
1446,Gelatogalore,2014-01-07,Isande Borrasca,Gustav Cazar,1
1447,Gelatogalore,2014-01-07,Isande Borrasca,Hennie Osvaldo,1
1448,Gelatogalore,2014-01-07,Isande Borrasca,Marin Onda,1
1449,Gelatogalore,2014-01-07,Isande Borrasca,Varja Lagos,1
1450,Gelatogalore,2014-01-07,Isande Borrasca,Vira Frente,1
1451,Gelatogalore,2014-01-07,Marin Onda,Elsa Orilla,1
1452,Gelatogalore,2014-01-07,Marin Onda,Felix Balas,1
1453,Gelatogalore,2014-01-07,Marin Onda,Gustav Cazar,1
1454,Gelatogalore,2014-01-07,Marin Onda,Hennie Osvaldo,1
1455,Gelatogalore,2014-01-07,Marin Onda,Isande Borrasca,1
1456,Gelatogalore,2014-01-07,Marin Onda,Varja Lagos,1
1457,Gelatogalore,2014-01-07,Marin Onda,Vira Frente,1
1458,Gelatogalore,2014-01-07,Varja Lagos,Elsa Orilla,1
1459,Gelatogalore,2014-01-07,Varja Lagos,Felix Balas,1
1460,Gelatogalore,2014-01-07,Varja Lagos,Gustav Cazar,1
1461,Gelatogalore,2014-01-07,Varja Lagos,Hennie Osvaldo,1
1462,Gelatogalore,2014-01-07,Varja Lagos,Isande Borrasca,1
1463,Gelatogalore,2014-01-07,Varja Lagos,Marin Onda,1
1464,Gelatogalore,2014-01-07,Varja Lagos,Vira Frente,1
1465,Gelatogalore,2014-01-07,Vira Frente,Elsa Orilla,1
1466,Gelatogalore,2014-01-07,Vira Frente,Felix Balas,1
1467,Gelatogalore,2014-01-07,Vira Frente,Gustav Cazar,1
1468,Gelatogalore,2014-01-07,Vira Frente,Hennie Osvaldo,1
1469,Gelatogalore,2014-01-07,Vira Frente,Isande Borrasca,1
1470,Gelatogalore,2014-01-07,Vira Frente,Marin Onda,1
1471,Gelatogalore,2014-01-07,Vira Frente,Varja Lagos,1
1472,Gelatogalore,2014-01-08,Elsa Orilla,Felix Resumir,1
1473,Gelatogalore,2014-01-08,Elsa Orilla,Isia Vann,1
1474,Gelatogalore,2014-01-08,Elsa Orilla,Loreto Bodrogi,1
1475,Gelatogalore,2014-01-08,Elsa Orilla,Minke Mies,1
1476,Gelatogalore,2014-01-08,Elsa Orilla,Willem Vasco-Pais,1
1477,Gelatogalore,2014-01-08,Felix Resumir,Elsa Orilla,1
1478,Gelatogalore,2014-01-08,Felix Resumir,Isia Vann,1
1479,Gelatogalore,2014-01-08,Felix Resumir,Loreto Bodrogi,1
1480,Gelatogalore,2014-01-08,Felix Resumir,Minke Mies,1
1481,Gelatogalore,2014-01-08,Felix Resumir,Willem Vasco-Pais,1
1482,Gelatogalore,2014-01-08,Isia Vann,Elsa Orilla,1
1483,Gelatogalore,2014-01-08,Isia Vann,Felix Resumir,1
1484,Gelatogalore,2014-01-08,Isia Vann,Loreto Bodrogi,1
1485,Gelatogalore,2014-01-08,Isia Vann,Minke Mies,1
1486,Gelatogalore,2014-01-08,Isia Vann,Willem Vasco-Pais,1
1487,Gelatogalore,2014-01-08,Loreto Bodrogi,Elsa Orilla,1
1488,Gelatogalore,2014-01-08,Loreto Bodrogi,Felix Resumir,1
1489,Gelatogalore,2014-01-08,Loreto Bodrogi,Isia Vann,1
1490,Gelatogalore,2014-01-08,Loreto Bodrogi,Minke Mies,1
1491,Gelatogalore,2014-01-08,Loreto Bodrogi,Willem Vasco-Pais,1
1492,Gelatogalore,2014-01-08,Minke Mies,Elsa Orilla,1
1493,Gelatogalore,2014-01-08,Minke Mies,Felix Resumir,1
1494,Gelatogalore,2014-01-08,Minke Mies,Isia Vann,1
1495,Gelatogalore,2014-01-08,Minke Mies,Loreto Bodrogi,1
1496,Gelatogalore,2014-01-08,Minke Mies,Willem Vasco-Pais,1
1497,Gelatogalore,2014-01-08,Willem Vasco-Pais,Elsa Orilla,1
1498,Gelatogalore,2014-01-08,Willem Vasco-Pais,Felix Resumir,1
1499,Gelatogalore,2014-01-08,Willem Vasco-Pais,Isia Vann,1
1500,Gelatogalore,2014-01-08,Willem Vasco-Pais,Loreto Bodrogi,1
1501,Gelatogalore,2014-01-08,Willem Vasco-Pais,Minke Mies,1
1502,Gelatogalore,2014-01-09,Ada Campo-Corrente,Edvard Vann,1
1503,Gelatogalore,2014-01-09,Ada Campo-Corrente,Elsa Orilla,1
1504,Gelatogalore,2014-01-09,Ada Campo-Corrente,Hideki Cocinaro,1
1505,Gelatogalore,2014-01-09,Ada Campo-Corrente,Inga Ferro,1
1506,Gelatogalore,2014-01-09,Ada Campo-Corrente,Kanon Herrero,1
1507,Gelatogalore,2014-01-09,Ada Campo-Corrente,Marin Onda,1
1508,Gelatogalore,2014-01-09,Ada Campo-Corrente,Willem Vasco-Pais,1
1509,Gelatogalore,2014-01-09,Edvard Vann,Ada Campo-Corrente,1
1510,Gelatogalore,2014-01-09,Edvard Vann,Elsa Orilla,1
1511,Gelatogalore,2014-01-09,Edvard Vann,Hideki Cocinaro,1
1512,Gelatogalore,2014-01-09,Edvard Vann,Inga Ferro,1
1513,Gelatogalore,2014-01-09,Edvard Vann,Kanon Herrero,1
1514,Gelatogalore,2014-01-09,Edvard Vann,Marin Onda,1
1515,Gelatogalore,2014-01-09,Edvard Vann,Willem Vasco-Pais,1
1516,Gelatogalore,2014-01-09,Elsa Orilla,Ada Campo-Corrente,1
1517,Gelatogalore,2014-01-09,Elsa Orilla,Edvard Vann,1
1518,Gelatogalore,2014-01-09,Elsa Orilla,Hideki Cocinaro,1
1519,Gelatogalore,2014-01-09,Elsa Orilla,Inga Ferro,1
1520,Gelatogalore,2014-01-09,Elsa Orilla,Kanon Herrero,1
1521,Gelatogalore,2014-01-09,Elsa Orilla,Marin Onda,1
1522,Gelatogalore,2014-01-09,Elsa Orilla,Willem Vasco-Pais,1
1523,Gelatogalore,2014-01-09,Hideki Cocinaro,Ada Campo-Corrente,1
1524,Gelatogalore,2014-01-09,Hideki Cocinaro,Edvard Vann,1
1525,Gelatogalore,2014-01-09,Hideki Cocinaro,Elsa Orilla,1
1526,Gelatogalore,2014-01-09,Hideki Cocinaro,Inga Ferro,1
1527,Gelatogalore,2014-01-09,Hideki Cocinaro,Marin Onda,1
1528,Gelatogalore,2014-01-09,Hideki Cocinaro,Willem Vasco-Pais,1
1529,Gelatogalore,2014-01-09,Inga Ferro,Ada Campo-Corrente,1
1530,Gelatogalore,2014-01-09,Inga Ferro,Edvard Vann,1
1531,Gelatogalore,2014-01-09,Inga Ferro,Elsa Orilla,1
1532,Gelatogalore,2014-01-09,Inga Ferro,Hideki Cocinaro,1
1533,Gelatogalore,2014-01-09,Inga Ferro,Kanon Herrero,1
1534,Gelatogalore,2014-01-09,Inga Ferro,Marin Onda,1
1535,Gelatogalore,2014-01-09,Inga Ferro,Willem Vasco-Pais,1
1536,Gelatogalore,2014-01-09,Kanon Herrero,Ada Campo-Corrente,1
1537,Gelatogalore,2014-01-09,Kanon Herrero,Edvard Vann,1
1538,Gelatogalore,2014-01-09,Kanon Herrero,Elsa Orilla,1
1539,Gelatogalore,2014-01-09,Kanon Herrero,Inga Ferro,1
1540,Gelatogalore,2014-01-09,Kanon Herrero,Marin Onda,1
1541,Gelatogalore,2014-01-09,Kanon Herrero,Willem Vasco-Pais,1
1542,Gelatogalore,2014-01-09,Marin Onda,Ada Campo-Corrente,1
1543,Gelatogalore,2014-01-09,Marin Onda,Edvard Vann,1
1544,Gelatogalore,2014-01-09,Marin Onda,Elsa Orilla,1
1545,Gelatogalore,2014-01-09,Marin Onda,Hideki Cocinaro,1
1546,Gelatogalore,2014-01-09,Marin Onda,Inga Ferro,1
1547,Gelatogalore,2014-01-09,Marin Onda,Kanon Herrero,1
1548,Gelatogalore,2014-01-09,Marin Onda,Willem Vasco-Pais,1
1549,Gelatogalore,2014-01-09,Willem Vasco-Pais,Ada Campo-Corrente,1
1550,Gelatogalore,2014-01-09,Willem Vasco-Pais,Edvard Vann,1
1551,Gelatogalore,2014-01-09,Willem Vasco-Pais,Elsa Orilla,1
1552,Gelatogalore,2014-01-09,Willem Vasco-Pais,Hideki Cocinaro,1
1553,Gelatogalore,2014-01-09,Willem Vasco-Pais,Inga Ferro,1
1554,Gelatogalore,2014-01-09,Willem Vasco-Pais,Kanon Herrero,1
1555,Gelatogalore,2014-01-09,Willem Vasco-Pais,Marin Onda,1
1556,Gelatogalore,2014-01-11,Kare Orilla,Linnea Bergen,1
1557,Gelatogalore,2014-01-11,Linnea Bergen,Kare Orilla,1
1558,Gelatogalore,2014-01-13,Ingrid Barranco,Marin Onda,1
1559,Gelatogalore,2014-01-13,Marin Onda,Ingrid Barranco,1
1560,Gelatogalore,2014-01-14,Adra Nubarron,Birgitta Frente,1
1561,Gelatogalore,2014-01-14,Adra Nubarron,Lars Azada,1
1562,Gelatogalore,2014-01-14,Adra Nubarron,Stenig Fusil,1
1563,Gelatogalore,2014-01-14,Adra Nubarron,Vira Frente,1
1564,Gelatogalore,2014-01-14,Birgitta Frente,Adra Nubarron,1
1565,Gelatogalore,2014-01-14,Birgitta Frente,Lars Azada,1
1566,Gelatogalore,2014-01-14,Birgitta Frente,Stenig Fusil,1
1567,Gelatogalore,2014-01-14,Birgitta Frente,Vira Frente,1
1568,Gelatogalore,2014-01-14,Lars Azada,Adra Nubarron,1
1569,Gelatogalore,2014-01-14,Lars Azada,Birgitta Frente,1
1570,Gelatogalore,2014-01-14,Lars Azada,Stenig Fusil,1
1571,Gelatogalore,2014-01-14,Lars Azada,Vira Frente,1
1572,Gelatogalore,2014-01-14,Stenig Fusil,Adra Nubarron,1
1573,Gelatogalore,2014-01-14,Stenig Fusil,Birgitta Frente,1
1574,Gelatogalore,2014-01-14,Stenig Fusil,Lars Azada,1
1575,Gelatogalore,2014-01-14,Stenig Fusil,Vira Frente,1
1576,Gelatogalore,2014-01-14,Vira Frente,Adra Nubarron,1
1577,Gelatogalore,2014-01-14,Vira Frente,Birgitta Frente,1
1578,Gelatogalore,2014-01-14,Vira Frente,Lars Azada,1
1579,Gelatogalore,2014-01-14,Vira Frente,Stenig Fusil,1
1580,Gelatogalore,2014-01-15,Hideki Cocinaro,Linnea Bergen,1
1581,Gelatogalore,2014-01-15,Hideki Cocinaro,Loreto Bodrogi,1
1582,Gelatogalore,2014-01-15,Hideki Cocinaro,Marin Onda,1
1583,Gelatogalore,2014-01-15,Hideki Cocinaro,Vira Frente,1
1584,Gelatogalore,2014-01-15,Linnea Bergen,Hideki Cocinaro,1
1585,Gelatogalore,2014-01-15,Linnea Bergen,Loreto Bodrogi,1
1586,Gelatogalore,2014-01-15,Linnea Bergen,Marin Onda,1
1587,Gelatogalore,2014-01-15,Linnea Bergen,Vira Frente,1
1588,Gelatogalore,2014-01-15,Loreto Bodrogi,Hideki Cocinaro,1
1589,Gelatogalore,2014-01-15,Loreto Bodrogi,Linnea Bergen,1
1590,Gelatogalore,2014-01-15,Loreto Bodrogi,Marin Onda,1
1591,Gelatogalore,2014-01-15,Loreto Bodrogi,Vira Frente,1
1592,Gelatogalore,2014-01-15,Marin Onda,Hideki Cocinaro,1
1593,Gelatogalore,2014-01-15,Marin Onda,Linnea Bergen,1
1594,Gelatogalore,2014-01-15,Marin Onda,Loreto Bodrogi,1
1595,Gelatogalore,2014-01-15,Marin Onda,Vira Frente,1
1596,Gelatogalore,2014-01-15,Vira Frente,Hideki Cocinaro,1
1597,Gelatogalore,2014-01-15,Vira Frente,Linnea Bergen,1
1598,Gelatogalore,2014-01-15,Vira Frente,Loreto Bodrogi,1
1599,Gelatogalore,2014-01-15,Vira Frente,Marin Onda,1
1600,Gelatogalore,2014-01-16,Elsa Orilla,Gustav Cazar,1
1601,Gelatogalore,2014-01-16,Elsa Orilla,Vira Frente,1
1602,Gelatogalore,2014-01-16,Gustav Cazar,Elsa Orilla,1
1603,Gelatogalore,2014-01-16,Gustav Cazar,Vira Frente,1
1604,Gelatogalore,2014-01-16,Vira Frente,Elsa Orilla,1
1605,Gelatogalore,2014-01-16,Vira Frente,Gustav Cazar,1
1606,Gelatogalore,2014-01-17,Felix Balas,Loreto Bodrogi,1
1607,Gelatogalore,2014-01-17,Felix Balas,Marin Onda,1
1608,Gelatogalore,2014-01-17,Felix Balas,Nils Calixto,1
1609,Gelatogalore,2014-01-17,Felix Balas,Sten Sanjorge Jr.,1
1610,Gelatogalore,2014-01-17,Loreto Bodrogi,Felix Balas,1
1611,Gelatogalore,2014-01-17,Loreto Bodrogi,Marin Onda,1
1612,Gelatogalore,2014-01-17,Loreto Bodrogi,Nils Calixto,1
1613,Gelatogalore,2014-01-17,Loreto Bodrogi,Sten Sanjorge Jr.,1
1614,Gelatogalore,2014-01-17,Marin Onda,Felix Balas,1
1615,Gelatogalore,2014-01-17,Marin Onda,Loreto Bodrogi,1
1616,Gelatogalore,2014-01-17,Marin Onda,Nils Calixto,1
1617,Gelatogalore,2014-01-17,Marin Onda,Sten Sanjorge Jr.,1
1618,Gelatogalore,2014-01-17,Nils Calixto,Felix Balas,1
1619,Gelatogalore,2014-01-17,Nils Calixto,Loreto Bodrogi,1
1620,Gelatogalore,2014-01-17,Nils Calixto,Marin Onda,1
1621,Gelatogalore,2014-01-17,Nils Calixto,Sten Sanjorge Jr.,1
1622,Gelatogalore,2014-01-17,Sten Sanjorge Jr.,Felix Balas,1
1623,Gelatogalore,2014-01-17,Sten Sanjorge Jr.,Loreto Bodrogi,1
1624,Gelatogalore,2014-01-17,Sten Sanjorge Jr.,Marin Onda,1
1625,Gelatogalore,2014-01-17,Sten Sanjorge Jr.,Nils Calixto,1
1626,Guy's Gyros,2014-01-06,Brand Tempestad,Felix Resumir,1
1627,Guy's Gyros,2014-01-06,Brand Tempestad,Lidelse Dedos,1
